t,ax,ay,az,gx,gy,gz,gps_x,gps_y,gps_z,baro,mag_x,mag_y,mag_z,lidar,uwb0,uwb1,uwb2,uwb3,flow_x,flow_y,gpsv_x,gpsv_y,gpsv_z,dvl_x,dvl_y,dvl_z,att_w,att_x,att_y,att_z,tp_x,tp_y,tp_z,tv_x,tv_y,tv_z,tq_w,tq_x,tq_y,tq_z
0.56000,3.13468,3.34282,8.58256,0.07077,0.05302,0.18780,,,,,,,,23.37306,,,,,,,,,,,,,,,,,39.72519,4.68070,21.64401,-0.98032,8.32003,2.89369,0.64178,0.18115,-0.04439,0.74386
0.56500,3.19147,3.20320,8.69038,0.06883,0.05509,0.19406,,,,,,,,,,,,,,,,,,,,,,,,,39.72027,4.72229,21.65847,-0.98903,8.31899,2.89256,0.64140,0.18113,-0.04426,0.74420
0.57000,3.17495,3.23974,8.61267,0.06698,0.05516,0.19872,,,,,,,,,,,,,8.81963,-0.14702,,,,,,,,,,,39.71530,4.76389,21.67293,-0.99775,8.31795,2.89142,0.64102,0.18111,-0.04412,0.74454
0.57500,3.15318,3.32101,8.56074,0.06905,0.05066,0.18566,,,,,-0.34570,-0.55982,-0.78897,,,,,,,,,,,,,,,,,,39.71029,4.80547,21.68739,-1.00646,8.31690,2.89027,0.64064,0.18109,-0.04399,0.74488
0.58000,3.19593,3.40812,8.69654,0.06909,0.04772,0.19634,,,,,,,,,,,,,,,,,,,,,,,,,39.70524,4.84706,21.70184,-1.01516,8.31585,2.88912,0.64026,0.18106,-0.04385,0.74522
0.58500,3.09156,3.26516,8.64487,0.07462,0.05866,0.19975,,,,,,,,,,,,,,,,,,,,,,,,,39.70014,4.88863,21.71628,-1.02387,8.31478,2.88795,0.63988,0.18104,-0.04372,0.74556
0.59000,3.14161,3.26192,8.55478,0.06500,0.05435,0.18707,,,,,,,,,,,,,,,,,,,,,,,,,39.69500,4.93020,21.73072,-1.03258,8.31370,2.88677,0.63950,0.18102,-0.04358,0.74590
0.59500,3.20611,3.33616,8.68806,0.06136,0.05975,0.19427,,,,,,,,,,,,,,,,,,,,,,,,,39.68982,4.97177,21.74515,-1.04128,8.31262,2.88558,0.63913,0.18100,-0.04344,0.74624
0.60000,3.23750,3.27236,8.61916,0.06656,0.05579,0.18204,40.11313,5.05346,21.14933,22.12532,-0.36256,-0.57690,-0.74147,23.27881,114.01970,60.40937,53.83120,102.12916,9.01096,0.24845,-0.91505,8.16500,2.97038,8.78581,0.01579,-0.01614,0.63777,0.17735,-0.04247,0.74833,39.68459,5.01333,21.75957,-1.04999,8.31152,2.88439,0.63875,0.18097,-0.04331,0.74658
0.60500,3.22021,3.25892,8.58110,0.07505,0.06987,0.18539,,,,,,,,,,,,,,,,,,,,,,,,,39.67932,5.05488,21.77399,-1.05869,8.31042,2.88318,0.63837,0.18095,-0.04317,0.74692
0.61000,3.20085,3.35325,8.53693,0.07012,0.04979,0.18682,,,,,,,,,,,,,,,,,,,,,,,,,39.67400,5.09643,21.78840,-1.06739,8.30930,2.88196,0.63799,0.18092,-0.04303,0.74725
0.61500,3.15393,3.25980,8.57372,0.06339,0.06146,0.19036,,,,,,,,,,,,,,,,,,,,,,,,,39.66864,5.13798,21.80281,-1.07610,8.30818,2.88074,0.63761,0.18090,-0.04289,0.74759
0.62000,3.12642,3.23608,8.50572,0.06709,0.05831,0.19172,,,,,,,,,,,,,,,,,,,,,,,,,39.66324,5.17952,21.81721,-1.08480,8.30705,2.87950,0.63723,0.18087,-0.04276,0.74793
0.62500,3.14750,3.29359,8.65795,0.07083,0.06329,0.19536,,,,,-0.33436,-0.54050,-0.78223,,,,,,,,,,,,,,,,,,39.65779,5.22105,21.83160,-1.09349,8.30591,2.87825,0.63685,0.18085,-0.04262,0.74827
0.63000,3.10672,3.21540,8.65056,0.07301,0.05783,0.19302,,,,,,,,,,,,,,,,,,,,,,,,,39.65231,5.26257,21.84599,-1.10219,8.30476,2.87700,0.63647,0.18082,-0.04248,0.74861
0.63500,3.14618,3.33560,8.59572,0.06973,0.06401,0.19481,,,,,,,,,,,,,8.81870,0.33853,,,,,,,,,,,39.64677,5.30410,21.86037,-1.11089,8.30360,2.87573,0.63609,0.18079,-0.04234,0.74894
0.64000,3.22960,3.22470,8.58791,0.06173,0.05763,0.19281,,,,,,,,23.35714,,,,,,,,,,,,,,,,,39.64120,5.34561,21.87475,-1.11958,8.30243,2.87446,0.63570,0.18077,-0.04220,0.74928
0.64500,3.23322,3.28633,8.57649,0.07051,0.06296,0.19685,,,,,,,,,,,,,,,,,,,,,,,,,39.63558,5.38712,21.88912,-1.12828,8.30126,2.87317,0.63532,0.18074,-0.04206,0.74962
0.65000,3.15985,3.27257,8.57374,0.06847,0.06197,0.19060,,,,22.55782,-0.33826,-0.57884,-0.71179,,,,,,,,,,,8.86352,-0.04779,-0.03436,0.63420,0.17974,-0.04409,0.75069,39.62991,5.42862,21.90348,-1.13697,8.30007,2.87188,0.63494,0.18071,-0.04192,0.74996
0.65500,3.14984,3.33289,8.52373,0.07248,0.06077,0.18949,,,,,,,,,,,,,,,,,,,,,,,,,39.62421,5.47012,21.91784,-1.14566,8.29887,2.87057,0.63456,0.18068,-0.04178,0.75029
0.66000,3.20722,3.31281,8.63960,0.07331,0.05650,0.19465,,,,,,,,,,,,,,,,,,,,,,,,,39.61846,5.51161,21.93219,-1.15435,8.29767,2.86926,0.63418,0.18065,-0.04164,0.75063
0.66500,3.12986,3.27129,8.58104,0.06902,0.06250,0.18345,,,,,,,,,,,,,,,,,,,,,,,,,39.61266,5.55310,21.94653,-1.16304,8.29646,2.86793,0.63380,0.18062,-0.04150,0.75097
0.67000,3.04428,3.25482,8.57867,0.06287,0.06584,0.18711,,,,,,,,,,,,,8.87828,0.07185,,,,,,,,,,,39.60683,5.59458,21.96087,-1.17173,8.29523,2.86660,0.63342,0.18059,-0.04136,0.75130
0.67500,3.20978,3.33290,8.53340,0.07208,0.06391,0.18934,,,,,-0.32904,-0.55987,-0.73944,,,,,,,,,,,,,,,,,,39.60095,5.63605,21.97520,-1.18041,8.29400,2.86525,0.63304,0.18056,-0.04121,0.75164
0.68000,3.10885,3.30162,8.61727,0.06833,0.05491,0.19223,,,,,,,,23.49845,,,,,,,,,,,,,,,,,39.59502,5.67752,21.98952,-1.18910,8.29276,2.86390,0.63266,0.18053,-0.04107,0.75198
0.68500,3.12196,3.27614,8.69449,0.06183,0.07079,0.18830,,,,,,,,,,,,,,,,,,,,,,,,,39.58906,5.71898,22.00384,-1.19778,8.29151,2.86254,0.63228,0.18050,-0.04093,0.75231
0.69000,3.15692,3.23282,8.65118,0.06759,0.06481,0.18542,,,,,,,,,,,,,,,,,,,,,,,,,39.58304,5.76043,22.01814,-1.20646,8.29025,2.86116,0.63190,0.18046,-0.04079,0.75265
0.69500,3.08273,3.34650,8.62983,0.06883,0.05916,0.18751,,,,,,,,,,,,,,,,,,,,,,,,,39.57699,5.80188,22.03245,-1.21514,8.28899,2.85978,0.63151,0.18043,-0.04064,0.75298
0.70000,3.14930,3.27501,8.47376,0.06671,0.06001,0.18969,,,,21.84133,-0.37504,-0.55026,-0.74541,,114.74213,60.95009,53.40792,101.54136,8.93931,0.08248,,,,8.83451,-0.04090,-0.01010,0.62625,0.18412,-0.04861,0.75601,39.57089,5.84332,22.04674,-1.22382,8.28771,2.85839,0.63113,0.18040,-0.04050,0.75332
0.70500,3.05096,3.20480,8.61965,0.06701,0.06298,0.18484,,,,,,,,,,,,,,,,,,,,,,,,,39.56475,5.88476,22.06103,-1.23250,8.28642,2.85698,0.63075,0.18036,-0.04036,0.75365
0.71000,3.07780,3.25444,8.58631,0.07081,0.06727,0.18899,,,,,,,,,,,,,,,,,,,,,,,,,39.55857,5.92619,22.07531,-1.24118,8.28513,2.85557,0.63037,0.18033,-0.04021,0.75399
0.71500,3.08688,3.27055,8.60390,0.07092,0.06256,0.19232,,,,,,,,,,,,,,,,,,,,,,,,,39.55234,5.96761,22.08959,-1.24985,8.28382,2.85415,0.62999,0.18029,-0.04007,0.75432
0.72000,3.07483,3.18695,8.59152,0.07062,0.06377,0.19319,,,,,,,,23.52336,,,,,,,,,,,,,,,,,39.54607,6.00902,22.10385,-1.25853,8.28251,2.85272,0.62961,0.18026,-0.03993,0.75466
0.72500,2.98862,3.34678,8.59913,0.06870,0.07067,0.18806,,,,,-0.37039,-0.55015,-0.71598,,,,,,,,,,,,,,,,,,39.53976,6.05043,22.11811,-1.26720,8.28119,2.85127,0.62922,0.18022,-0.03978,0.75499
0.73000,3.15362,3.21410,8.58127,0.06244,0.06192,0.19168,,,,,,,,,,,,,,,,,,,,,,,,,39.53340,6.09184,22.13237,-1.27587,8.27986,2.84982,0.62884,0.18019,-0.03964,0.75533
0.73500,3.22036,3.31502,8.63419,0.06520,0.05914,0.19419,,,,,,,,,,,,,9.06403,0.18673,,,,,,,,,,,39.52700,6.13323,22.14661,-1.28454,8.27851,2.84836,0.62846,0.18015,-0.03949,0.75566
0.74000,3.22096,3.32256,8.56875,0.07036,0.06249,0.18952,,,,,,,,,,,,,,,,,,,,,,,,,39.52055,6.17462,22.16085,-1.29321,8.27717,2.84689,0.62808,0.18011,-0.03935,0.75600
0.74500,3.07871,3.35199,8.49605,0.06487,0.06450,0.18665,,,,,,,,,,,,,,,,,,,,,,,,,39.51406,6.21600,22.17508,-1.30188,8.27581,2.84541,0.62770,0.18007,-0.03920,0.75633
0.75000,3.07759,3.33683,8.51106,0.06462,0.06624,0.18538,,,,20.96588,-0.32212,-0.57848,-0.74217,,,,,,,,,,,8.81929,-0.13401,0.04705,0.62292,0.18429,-0.03881,0.75928,39.50753,6.25738,22.18930,-1.31054,8.27444,2.84392,0.62731,0.18004,-0.03905,0.75666
0.75500,3.09984,3.28992,8.71583,0.06481,0.06439,0.18608,,,,,,,,,,,,,,,,,,,,,,,,,39.50096,6.29875,22.20352,-1.31921,8.27306,2.84242,0.62693,0.18000,-0.03891,0.75700
0.76000,3.05606,3.32289,8.59428,0.07040,0.06016,0.19345,,,,,,,,23.59290,,,,,,,,,,,,,,,,,39.49434,6.34011,22.21773,-1.32787,8.27168,2.84091,0.62655,0.17996,-0.03876,0.75733
0.76500,3.03264,3.38215,8.58951,0.06474,0.06216,0.18809,,,,,,,,,,,,,,,,,,,,,,,,,39.48768,6.38146,22.23193,-1.33653,8.27028,2.83939,0.62617,0.17992,-0.03861,0.75766
0.77000,3.04705,3.22846,8.54242,0.06909,0.06944,0.19160,,,,,,,,,,,,,8.53437,-0.24118,,,,,,,,,,,39.48098,6.42281,22.24612,-1.34519,8.26888,2.83786,0.62578,0.17988,-0.03847,0.75800
0.77500,3.01860,3.25741,8.57010,0.06802,0.07083,0.18574,,,,,-0.36893,-0.55512,-0.74567,,,,,,,,,,,,,,,,,,39.47423,6.46415,22.26031,-1.35385,8.26746,2.83632,0.62540,0.17984,-0.03832,0.75833
0.78000,3.10001,3.21750,8.49226,0.06330,0.06773,0.19307,,,,,,,,,,,,,,,,,,,,,,,,,39.46744,6.50549,22.27449,-1.36251,8.26604,2.83477,0.62502,0.17979,-0.03817,0.75866
0.78500,3.15933,3.36662,8.58990,0.06362,0.06271,0.18664,,,,,,,,,,,,,,,,,,,,,,,,,39.46060,6.54681,22.28866,-1.37116,8.26461,2.83321,0.62463,0.17975,-0.03802,0.75900
0.79000,3.07757,3.14211,8.60781,0.07045,0.07148,0.18495,,,,,,,,,,,,,,,,,,,,,,,,,39.45373,6.58813,22.30282,-1.37982,8.26317,2.83165,0.62425,0.17971,-0.03788,0.75933
0.79500,3.10384,3.30711,8.56036,0.06778,0.07169,0.19027,,,,,,,,,,,,,,,,,,,,,,,,,39.44681,6.62944,22.31697,-1.38847,8.26172,2.83007,0.62387,0.17967,-0.03773,0.75966
0.80000,3.00410,3.27019,8.53963,0.06832,0.07578,0.19585,40.27273,5.10092,24.04660,22.38447,-0.36463,-0.53821,-0.76369,23.66213,115.44661,61.76503,52.25389,101.71484,8.84353,-0.14049,-1.34727,8.19637,3.00126,8.89877,0.09041,0.01289,0.62920,0.17981,-0.03982,0.75511,39.43984,6.67075,22.33112,-1.39712,8.26026,2.82848,0.62348,0.17962,-0.03758,0.75999
0.80500,3.07336,3.33183,8.53773,0.06839,0.06884,0.18985,,,,,,,,,,,,,,,,,,,,,,,,,39.43283,6.71205,22.34526,-1.40577,8.25879,2.82688,0.62310,0.17958,-0.03743,0.76033
0.81000,3.18341,3.30448,8.58950,0.06963,0.06756,0.19527,,,,,,,,,,,,,,,,,,,,,,,,,39.42578,6.75334,22.35939,-1.41442,8.25732,2.82528,0.62272,0.17954,-0.03728,0.76066
0.81500,3.09665,3.30003,8.61665,0.06276,0.07347,0.19290,,,,,,,,,,,,,,,,,,,,,,,,,39.41869,6.79462,22.37351,-1.42306,8.25583,2.82366,0.62233,0.17949,-0.03713,0.76099
0.82000,3.13801,3.19507,8.57712,0.06658,0.06835,0.18809,,,,,,,,,,,,,,,,,,,,,,,,,39.41155,6.83590,22.38762,-1.43171,8.25434,2.82204,0.62195,0.17945,-0.03698,0.76132
0.82500,3.06205,3.35377,8.64634,0.06718,0.06602,0.19202,,,,,-0.34197,-0.56473,-0.74844,,,,,,,,,,,,,,,,,,39.40437,6.87716,22.40173,-1.44035,8.25283,2.82040,0.62157,0.17940,-0.03683,0.76165
0.83000,3.03418,3.16289,8.63017,0.06908,0.06458,0.19513,,,,,,,,,,,,,,,,,,,,,,,,,39.39715,6.91842,22.41583,-1.44899,8.25132,2.81875,0.62118,0.17935,-0.03668,0.76198
0.83500,2.95386,3.22777,8.53991,0.06543,0.06942,0.18500,,,,,,,,,,,,,8.92296,0.03503,,,,,,,,,,,39.38988,6.95968,22.42992,-1.45763,8.24980,2.81710,0.62080,0.17931,-0.03653,0.76232
0.84000,3.02457,3.32675,8.54048,0.07189,0.07493,0.19858,,,,,,,,24.00685,,,,,,,,,,,,,,,,,39.38257,7.00092,22.44400,-1.46627,8.24827,2.81544,0.62041,0.17926,-0.03638,0.76265
0.84500,3.05835,3.30680,8.54439,0.07235,0.07299,0.18522,,,,,,,,,,,,,,,,,,,,,,,,,39.37522,7.04216,22.45807,-1.47491,8.24673,2.81376,0.62003,0.17921,-0.03622,0.76298
0.85000,2.98321,3.30223,8.61931,0.07137,0.06194,0.18565,,,,22.55512,-0.36218,-0.53829,-0.76999,,,,,,,,,,,8.91798,-0.00947,-0.03713,0.61682,0.18329,-0.03668,0.76459,39.36782,7.08339,22.47214,-1.48354,8.24518,2.81208,0.61965,0.17916,-0.03607,0.76331
0.85500,3.08575,3.25916,8.56855,0.06929,0.06652,0.19431,,,,,,,,,,,,,,,,,,,,,,,,,39.36039,7.12461,22.48619,-1.49218,8.24362,2.81038,0.61926,0.17911,-0.03592,0.76364
0.86000,2.97232,3.31165,8.58879,0.06979,0.06331,0.19144,,,,,,,,,,,,,,,,,,,,,,,,,39.35290,7.16583,22.50024,-1.50081,8.24205,2.80868,0.61888,0.17907,-0.03577,0.76397
0.86500,3.06553,3.29544,8.51918,0.06516,0.07011,0.19013,,,,,,,,,,,,,,,,,,,,,,,,,39.34538,7.20703,22.51428,-1.50944,8.24048,2.80697,0.61849,0.17902,-0.03562,0.76430
0.87000,3.04136,3.27056,8.47095,0.06685,0.07161,0.18875,,,,,,,,,,,,,8.94581,-0.09325,,,,,,,,,,,39.33781,7.24823,22.52831,-1.51807,8.23889,2.80525,0.61811,0.17897,-0.03546,0.76463
0.87500,3.08372,3.22083,8.52731,0.07277,0.07551,0.18470,,,,,-0.33294,-0.58778,-0.74942,,,,,,,,,,,,,,,,,,39.33020,7.28942,22.54233,-1.52669,8.23730,2.80351,0.61772,0.17891,-0.03531,0.76496
0.88000,3.11104,3.26656,8.55088,0.06916,0.07288,0.19438,,,,,,,,24.21084,,,,,,,,,,,,,,,,,39.32254,7.33060,22.55634,-1.53532,8.23569,2.80177,0.61734,0.17886,-0.03516,0.76529
0.88500,3.03651,3.29754,8.59560,0.06924,0.07068,0.18069,,,,,,,,,,,,,,,,,,,,,,,,,39.31484,7.37178,22.57035,-1.54394,8.23408,2.80002,0.61695,0.17881,-0.03500,0.76562
0.89000,3.10326,3.29390,8.60457,0.06417,0.06794,0.18980,,,,,,,,,,,,,,,,,,,,,,,,,39.30710,7.41294,22.58434,-1.55256,8.23246,2.79826,0.61657,0.17876,-0.03485,0.76595
0.89500,3.04869,3.22518,8.54363,0.06734,0.07371,0.19110,,,,,,,,,,,,,,,,,,,,,,,,,39.29932,7.45410,22.59833,-1.56118,8.23083,2.79649,0.61618,0.17871,-0.03469,0.76628
0.90000,3.04131,3.29566,8.48424,0.07058,0.06900,0.19304,,,,22.82790,-0.35143,-0.56280,-0.74606,,115.61305,62.43847,50.98913,100.87909,8.95212,-0.01484,,,,8.82706,0.09610,-0.04396,0.61925,0.17271,-0.02440,0.76557,39.29149,7.49525,22.61231,-1.56980,8.22919,2.79471,0.61580,0.17865,-0.03454,0.76660
0.90500,3.06006,3.25984,8.51718,0.06276,0.07108,0.19346,,,,,,,,,,,,,,,,,,,,,,,,,39.28362,7.53639,22.62628,-1.57842,8.22754,2.79292,0.61541,0.17860,-0.03438,0.76693
0.91000,2.98407,3.24027,8.56746,0.07052,0.06961,0.19341,,,,,,,,,,,,,,,,,,,,,,,,,39.27571,7.57753,22.64024,-1.58703,8.22588,2.79113,0.61503,0.17854,-0.03423,0.76726
0.91500,3.05324,3.22452,8.48479,0.07678,0.06779,0.18520,,,,,,,,,,,,,,,,,,,,,,,,,39.26775,7.61865,22.65419,-1.59565,8.22422,2.78932,0.61464,0.17849,-0.03407,0.76759
0.92000,3.07847,3.32331,8.49572,0.06363,0.06913,0.18744,,,,,,,,24.12670,,,,,,,,,,,,,,,,,39.25975,7.65977,22.66813,-1.60426,8.22254,2.78750,0.61426,0.17843,-0.03392,0.76792
0.92500,3.00678,3.31730,8.53089,0.07101,0.06396,0.18969,,,,,-0.37118,-0.59645,-0.74851,,,,,,,,,,,,,,,,,,39.25171,7.70088,22.68207,-1.61287,8.22086,2.78567,0.61387,0.17838,-0.03376,0.76825
0.93000,2.99136,3.25779,8.55925,0.06754,0.07100,0.18912,,,,,,,,,,,,,,,,,,,,,,,,,39.24362,7.74198,22.69599,-1.62148,8.21916,2.78384,0.61349,0.17832,-0.03361,0.76858
0.93500,2.91724,3.21930,8.49032,0.06716,0.06398,0.19499,,,,,,,,,,,,,8.97761,-0.10832,,,,,,,,,,,39.23549,7.78307,22.70990,-1.63008,8.21746,2.78199,0.61310,0.17826,-0.03345,0.76890
0.94000,2.93742,3.28750,8.54764,0.06860,0.07046,0.18836,,,,,,,,,,,,,,,,,,,,,,,,,39.22732,7.82415,22.72381,-1.63869,8.21575,2.78013,0.61271,0.17821,-0.03329,0.76923
0.94500,3.00394,3.24108,8.46628,0.05806,0.06879,0.19234,,,,,,,,,,,,,,,,,,,,,,,,,39.21910,7.86523,22.73770,-1.64729,8.21403,2.77827,0.61233,0.17815,-0.03314,0.76956
0.95000,2.93681,3.23617,8.46947,0.06756,0.06769,0.18976,,,,22.65673,-0.34806,-0.54647,-0.74250,,,,,,,,,,,8.80093,0.01689,-0.01243,0.61304,0.17323,-0.04861,0.76930,39.21085,7.90629,22.75159,-1.65589,8.21230,2.77639,0.61194,0.17809,-0.03298,0.76989
0.95500,3.04099,3.20584,8.53148,0.06367,0.07778,0.18643,,,,,,,,,,,,,,,,,,,,,,,,,39.20255,7.94735,22.76547,-1.66449,8.21056,2.77451,0.61156,0.17803,-0.03282,0.77021
0.96000,2.99315,3.30259,8.46465,0.06257,0.07310,0.18563,,,,,,,,24.36510,,,,,,,,,,,,,,,,,39.19420,7.98840,22.77934,-1.67309,8.20881,2.77262,0.61117,0.17797,-0.03266,0.77054
0.96500,2.92684,3.26499,8.55150,0.06667,0.07093,0.19554,,,,,,,,,,,,,,,,,,,,,,,,,39.18582,8.02944,22.79319,-1.68168,8.20706,2.77071,0.61078,0.17791,-0.03251,0.77087
0.97000,3.14016,3.27502,8.51128,0.06022,0.07614,0.18215,,,,,,,,,,,,,8.74631,0.01472,,,,,,,,,,,39.17739,8.07047,22.80704,-1.69028,8.20529,2.76880,0.61040,0.17785,-0.03235,0.77119
0.97500,2.94473,3.29884,8.31474,0.06720,0.07244,0.19072,,,,,-0.36867,-0.55658,-0.77054,,,,,,,,,,,,,,,,,,39.16891,8.11149,22.82088,-1.69887,8.20352,2.76688,0.61001,0.17779,-0.03219,0.77152
0.98000,3.06230,3.25135,8.52845,0.06384,0.08300,0.18805,,,,,,,,,,,,,,,,,,,,,,,,,39.16040,8.15250,22.83471,-1.70746,8.20173,2.76495,0.60962,0.17773,-0.03203,0.77185
0.98500,3.05595,3.27250,8.48713,0.06009,0.07630,0.18251,,,,,,,,,,,,,,,,,,,,,,,,,39.15184,8.19351,22.84853,-1.71604,8.19994,2.76301,0.60924,0.17767,-0.03187,0.77217
0.99000,2.89464,3.32047,8.56213,0.06112,0.06806,0.18944,,,,,,,,,,,,,,,,,,,,,,,,,39.14324,8.23450,22.86234,-1.72463,8.19814,2.76106,0.60885,0.17760,-0.03171,0.77250
0.99500,3.04286,3.26935,8.55156,0.07422,0.08199,0.18737,,,,,,,,,,,,,,,,,,,,,,,,,39.13459,8.27549,22.87614,-1.73321,8.19633,2.75910,0.60846,0.17754,-0.03155,0.77282
1.00000,3.00933,3.21488,8.57378,0.06275,0.07394,0.18912,39.63212,7.31918,23.09146,23.13838,-0.37135,-0.57106,-0.72787,24.79026,115.72520,63.16984,50.12720,100.06922,8.49623,0.02763,-1.95680,8.10419,2.73787,8.77554,-0.04681,-0.03221,0.60684,0.18075,-0.03822,0.77306,39.12590,8.31647,22.88993,-1.74180,8.19451,2.75713,0.60808,0.17748,-0.03139,0.77315
1.00500,2.97514,3.38914,8.48974,0.06283,0.07799,0.18809,,,,,,,,,,,,,,,,,,,,,,,,,39.11717,8.35744,22.90371,-1.75038,8.19268,2.75515,0.60769,0.17741,-0.03123,0.77347
1.01000,2.91960,3.44296,8.44830,0.07087,0.07067,0.18412,,,,,,,,,,,,,,,,,,,,,,,,,39.10840,8.39839,22.91748,-1.75896,8.19084,2.75316,0.60730,0.17735,-0.03107,0.77380
1.01500,2.86970,3.28111,8.55860,0.05864,0.08319,0.19613,,,,,,,,,,,,,,,,,,,,,,,,,39.09958,8.43934,22.93125,-1.76753,8.18900,2.75116,0.60691,0.17728,-0.03091,0.77413
1.02000,2.95692,3.26631,8.55300,0.06336,0.07731,0.18957,,,,,,,,,,,,,,,,,,,,,,,,,39.09072,8.48028,22.94500,-1.77611,8.18714,2.74916,0.60653,0.17722,-0.03075,0.77445
1.02500,2.99296,3.30367,8.48606,0.06679,0.08434,0.18499,,,,,,,,,,,,,,,,,,,,,,,,,39.08182,8.52122,22.95874,-1.78468,8.18528,2.74714,0.60614,0.17715,-0.03059,0.77478
1.03000,3.02822,3.21439,8.49338,0.06438,0.08239,0.18698,,,,,-0.37546,-0.56419,-0.75754,,,,,,,,,,,,,,,,,,39.07288,8.56214,22.97247,-1.79325,8.18340,2.74511,0.60575,0.17709,-0.03043,0.77510
1.03500,2.96557,3.25980,8.49274,0.05709,0.07987,0.19154,,,,,,,,,,,,,9.06267,0.11472,,,,,,,,,,,39.06389,8.60305,22.98619,-1.80182,8.18152,2.74308,0.60536,0.17702,-0.03027,0.77542
1.04000,2.92546,3.23664,8.51719,0.06547,0.08004,0.18616,,,,,,,,,,,,,,,,,,,,,,,,,39.05486,8.64395,22.99990,-1.81039,8.17963,2.74104,0.60498,0.17695,-0.03011,0.77575
1.04500,2.93058,3.31049,8.47806,0.06582,0.07410,0.18811,,,,,,,,24.64080,,,,,,,,,,,,,,,,,39.04579,8.68485,23.01360,-1.81895,8.17773,2.73898,0.60459,0.17688,-0.02994,0.77607
1.05000,3.08241,3.26658,8.52629,0.06103,0.07492,0.18755,,,,,,,,,,,,,,,,,,,,,,,,,39.03667,8.72573,23.02729,-1.82751,8.17582,2.73692,0.60420,0.17681,-0.02978,0.77640
1.05500,2.98484,3.33140,8.58651,0.06095,0.07957,0.20077,,,,23.60333,-0.32555,-0.57721,-0.78036,,,,,,,,,,,8.86293,-0.07288,0.00151,0.60514,0.18064,-0.02749,0.77487,39.02751,8.76660,23.04097,-1.83607,8.17390,2.73485,0.60381,0.17674,-0.02962,0.77672
1.06000,2.97692,3.28152,8.58482,0.07084,0.07413,0.18854,,,,,,,,,,,,,,,,,,,,,,,,,39.01831,8.80747,23.05464,-1.84463,8.17198,2.73276,0.60342,0.17667,-0.02946,0.77704
1.06500,2.89545,3.33901,8.46628,0.06037,0.07645,0.18342,,,,,,,,,,,,,,,,,,,,,,,,,39.00907,8.84832,23.06830,-1.85319,8.17004,2.73067,0.60304,0.17660,-0.02929,0.77737
1.07000,2.97875,3.29244,8.51672,0.07213,0.07061,0.18612,,,,,,,,,,,,,8.77689,-0.03190,,,,,,,,,,,38.99978,8.88917,23.08194,-1.86174,8.16809,2.72857,0.60265,0.17653,-0.02913,0.77769
1.07500,2.89224,3.43096,8.54493,0.06694,0.08404,0.19198,,,,,,,,,,,,,,,,,,,,,,,,,38.99045,8.93000,23.09558,-1.87030,8.16614,2.72646,0.60226,0.17646,-0.02897,0.77801
1.08000,2.97457,3.25544,8.43092,0.07107,0.08361,0.18708,,,,,-0.36385,-0.53698,-0.72662,,,,,,,,,,,,,,,,,,38.98107,8.97083,23.10921,-1.87885,8.16418,2.72434,0.60187,0.17639,-0.02880,0.77834
1.08500,3.01031,3.36684,8.56691,0.06628,0.07854,0.18050,,,,,,,,24.58969,,,,,,,,,,,,,,,,,38.97166,9.01165,23.12282,-1.88739,8.16221,2.72222,0.60148,0.17632,-0.02864,0.77866
1.09000,2.99144,3.26381,8.47801,0.06462,0.07888,0.18874,,,,,,,,,,,,,,,,,,,,,,,,,38.96220,9.05245,23.13643,-1.89594,8.16022,2.72008,0.60109,0.17624,-0.02848,0.77898
1.09500,2.93157,3.34236,8.52268,0.06803,0.07666,0.19010,,,,,,,,,,,,,,,,,,,,,,,,,38.95270,9.09325,23.15003,-1.90449,8.15823,2.71793,0.60070,0.17617,-0.02831,0.77931
1.10000,2.96232,3.28644,8.55336,0.07128,0.07545,0.18982,,,,,,,,,,,,,,,,,,,,,,,,,38.94316,9.13403,23.16361,-1.91303,8.15624,2.71578,0.60032,0.17610,-0.02815,0.77963
1.10500,2.98276,3.29357,8.59839,0.06379,0.07752,0.18642,,,,23.46688,-0.38336,-0.51708,-0.75912,,116.12884,64.25013,49.81357,100.08857,8.73214,-0.13455,,,,8.80991,0.03179,0.16791,0.59687,0.17398,-0.03134,0.78262,38.93357,9.17481,23.17718,-1.92157,8.15423,2.71361,0.59993,0.17602,-0.02798,0.77995
1.11000,3.00380,3.28641,8.60801,0.05926,0.08084,0.19708,,,,,,,,,,,,,,,,,,,,,,,,,38.92394,9.21558,23.19075,-1.93011,8.15221,2.71144,0.59954,0.17595,-0.02782,0.78027
1.11500,2.98645,3.22934,8.38044,0.06880,0.08021,0.18535,,,,,,,,,,,,,,,,,,,,,,,,,38.91427,9.25633,23.20430,-1.93864,8.15019,2.70925,0.59915,0.17587,-0.02765,0.78059
1.12000,2.90557,3.21866,8.39626,0.06672,0.08443,0.19084,,,,,,,,,,,,,,,,,,,,,,,,,38.90455,9.29708,23.21784,-1.94718,8.14815,2.70706,0.59876,0.17580,-0.02749,0.78091
1.12500,3.01307,3.29622,8.45836,0.06737,0.08821,0.18791,,,,,,,,24.64107,,,,,,,,,,,,,,,,,38.89480,9.33781,23.23137,-1.95571,8.14611,2.70486,0.59837,0.17572,-0.02732,0.78124
